center_name,center_slug,country,boutique_name,category,is_open,has_deals,date_ouverture,date_fermeture,boutique_path
Belle Épine,belle-epine,France,Nyx Professional Makeup,Santé & Beauté,True,False,,,/boutiques-restaurants/nyx
Belle Épine,belle-epine,France,NORMAL,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/normal
Belle Épine,belle-epine,France,Norauto,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/norauto
Belle Épine,belle-epine,France,Nocibé,Autre,True,False,,,/boutiques-restaurants/nocibe
Belle Épine,belle-epine,France,Nike Store,Mode,True,False,,,/boutiques-restaurants/nike
Belle Épine,belle-epine,France,NEW YORKER – Dress for the moment!,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/new-yorker
Belle Épine,belle-epine,France,Nespresso,Autre,True,False,,,/boutiques-restaurants/nespresso
Belle Épine,belle-epine,France,Nature & découvertes,Santé & Beauté,True,False,,,/boutiques-restaurants/nature-decouvertes
Belle Épine,belle-epine,France,Old Wild West,Autre,True,False,,,/boutiques-restaurants/old-wild-west
Belle Épine,belle-epine,France,O'TACOS,Autre,True,False,,,/boutiques-restaurants/o-tacos
Belle Épine,belle-epine,France,Okaïdi,Mode,True,False,,,/boutiques-restaurants/okaidi
Belle Épine,belle-epine,France,Optical Distrikt,Autre,True,False,,,/boutiques-restaurants/optical-distrikt1
Belle Épine,belle-epine,France,Orange,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/orange
Belle Épine,belle-epine,France,Only,Mode,True,True,,,/boutiques-restaurants/only
Belle Épine,belle-epine,France,poke house,Autre,True,False,,,/boutiques-restaurants/poke-house
Belle Épine,belle-epine,France,Pressing 5àSec,Services,True,True,,,/boutiques-restaurants/5asec
Belle Épine,belle-epine,France,Pizza Hut,Restauration,True,True,,,/boutiques-restaurants/pizza-hut
Belle Épine,belle-epine,France,Pomme de pain,Autre,True,True,,,/boutiques-restaurants/pomme-de-pain
Belle Épine,belle-epine,France,Pandora,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/pandora
Belle Épine,belle-epine,France,Poulet Braisé,Autre,True,False,,,/boutiques-restaurants/poulet-braise
Belle Épine,belle-epine,France,Promod,Mode,True,False,,,/boutiques-restaurants/promod
Belle Épine,belle-epine,France,Pixou,Autre,True,False,,,/boutiques-restaurants/pixou
Belle Épine,belle-epine,France,Primark,Mode,True,False,,,/boutiques-restaurants/primark
Belle Épine,belle-epine,France,Pull & Bear,Mode,True,False,,,/boutiques-restaurants/pull-bear
Belle Épine,belle-epine,France,Project X Paris,Mode,True,False,,,/boutiques-restaurants/project-x-paris
Belle Épine,belle-epine,France,Promovacances,Autre,True,True,,,/boutiques-restaurants/promovacances
Belle Épine,belle-epine,France,Poltronesofa,Autre,True,False,,,/boutiques-restaurants/poltronesofa
Belle Épine,belle-epine,France,Point Smoke,Autre,True,False,,,/boutiques-restaurants/point-smoke
Belle Épine,belle-epine,France,Pharmacie du Centre,Santé & Beauté,True,False,,,/boutiques-restaurants/pharmacie-du-centre
Belle Épine,belle-epine,France,Pharmacie Belle Epine,Santé & Beauté,True,False,,,/boutiques-restaurants/pharmacie-belle-epine
Belle Épine,belle-epine,France,Parfois,Mode,True,False,,,/boutiques-restaurants/parfois
Belle Épine,belle-epine,France,Quick,Restauration,True,False,,,/boutiques-restaurants/quick
Belle Épine,belle-epine,France,Rituals,Autre,True,False,,,/boutiques-restaurants/rituals
Belle Épine,belle-epine,France,RIU Paris,Mode,True,False,,,/boutiques-restaurants/riu-paris
Belle Épine,belle-epine,France,Subway,Restauration,True,True,,,/boutiques-restaurants/subway
Belle Épine,belle-epine,France,Snowball,Mode,True,False,,,/boutiques-restaurants/snowball
Belle Épine,belle-epine,France,Société Générale,Autre,True,False,,,/boutiques-restaurants/societe-general
Belle Épine,belle-epine,France,Skechers,Mode,True,False,,,/boutiques-restaurants/skechers
Belle Épine,belle-epine,France,Swarovski,Mode,True,False,,,/boutiques-restaurants/swarovski
Belle Épine,belle-epine,France,Superdry,Mode,True,False,,,/boutiques-restaurants/superdry
Belle Épine,belle-epine,France,STRADIVARIUS,Mode,True,False,,,/boutiques-restaurants/stradivarius
Belle Épine,belle-epine,France,station-service-esso,Autre,True,False,,,/boutiques-restaurants/station-service-esso
Belle Épine,belle-epine,France,Snipes,Mode,True,False,,,/boutiques-restaurants/snipes
Belle Épine,belle-epine,France,SFR,Services,True,True,,,/boutiques-restaurants/sfr
Belle Épine,belle-epine,France,Sergent major,Mode,True,False,,,/boutiques-restaurants/sergent-major
Belle Épine,belle-epine,France,Sephora Niveau 1,Santé & Beauté,True,False,,,/boutiques-restaurants/sephora-niveau-1
Belle Épine,belle-epine,France,Sephora Niveau 0,Santé & Beauté,True,False,,,/boutiques-restaurants/sephora-niveau-0
Belle Épine,belle-epine,France,Starbucks Coffee,Restauration,True,False,,,/boutiques-restaurants/starbucks-coffee
Belle Épine,belle-epine,France,Tamaya Sushi,Restauration,True,False,,,/boutiques-restaurants/tamaya
Belle Épine,belle-epine,France,Tortilla,"Culture, Loisirs & Cadeaux",True,True,,,/boutiques-restaurants/tortilla
Belle Épine,belle-epine,France,Tresor 2,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/smizze
Belle Épine,belle-epine,France,Tezenis,Mode,True,False,,,/boutiques-restaurants/tezenis
Belle Épine,belle-epine,France,Trésor,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/tresor-porte-9-10
Belle Épine,belle-epine,France,Undiz,Mode,True,False,,,/boutiques-restaurants/undiz
Belle Épine,belle-epine,France,Vertbaudet,Mode,True,False,,,/boutiques-restaurants/vertbaudet
Belle Épine,belle-epine,France,Valège,Mode,True,True,,,/boutiques-restaurants/valege
Belle Épine,belle-epine,France,Waffle Factory,"Culture, Loisirs & Cadeaux",True,True,,,/boutiques-restaurants/waffle-factory
Belle Épine,belle-epine,France,Wizzle,Autre,True,False,,,/boutiques-restaurants/wizzle
Belle Épine,belle-epine,France,WeFix,Autre,True,False,,,/boutiques-restaurants/wefix
Belle Épine,belle-epine,France,Yves Rocher,Santé & Beauté,True,True,,,/boutiques-restaurants/yves-rocher
Belle Épine,belle-epine,France,Yogurt Factory,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/yogurt-factory
Belle Épine,belle-epine,France,Zelys Paris,Mode,True,True,,,/boutiques-restaurants/zelys-paris
Belle Épine,belle-epine,France,Zara,Mode,True,False,,,/boutiques-restaurants/zara
Blagnac,blagnac,France,5 à sec,Autre,True,False,,,/boutiques-restaurants/5-a-sec
Blagnac,blagnac,France,Au Bureau,Services,True,False,,,/boutiques-restaurants/au-bureau
Blagnac,blagnac,France,Armand Thiery Femme,Mode,True,False,,,/boutiques-restaurants/armand-thiery-femme
Blagnac,blagnac,France,Alain Afflelou,Santé & Beauté,True,True,,,/boutiques-restaurants/alain-afflelou
Blagnac,blagnac,France,Agatha,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/agatha
Blagnac,blagnac,France,Armand thiery homme,Mode,True,False,,,/boutiques-restaurants/armand-thiery-homme
Blagnac,blagnac,France,Adopt',Santé & Beauté,True,True,,,/boutiques-restaurants/adopt
Blagnac,blagnac,France,Berliner,Autre,True,False,,,/boutiques-restaurants/berliner
Blagnac,blagnac,France,Biotech USA,Santé & Beauté,True,False,,,/boutiques-restaurants/biotech
Blagnac,blagnac,France,Brioche Dorée,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/brioche-doree
Blagnac,blagnac,France,Brice,Mode,True,False,,,/boutiques-restaurants/brice
Blagnac,blagnac,France,Bleu cerise,Mode,True,False,,,/boutiques-restaurants/bleu-cerise
Blagnac,blagnac,France,Bagel Corner,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/bagel-corner
Blagnac,blagnac,France,Bouygues telecom,Services,True,False,,,/boutiques-restaurants/bouygues-telecom
Blagnac,blagnac,France,Body Minute - Nail'Minute,Santé & Beauté,True,True,,,/boutiques-restaurants/body-minute-nail-minute
Blagnac,blagnac,France,Bershka,Mode,True,False,,,/boutiques-restaurants/bershka
Blagnac,blagnac,France,Crepe Touch,Restauration,True,False,,,/boutiques-restaurants/Crep Touch
Blagnac,blagnac,France,Calzedonia,Mode,True,False,,,/boutiques-restaurants/calzedonia
Blagnac,blagnac,France,Caffe Galery,Autre,True,False,,,/boutiques-restaurants/caffe-galery
Blagnac,blagnac,France,Courir,Mode,True,False,,,/boutiques-restaurants/courir
Blagnac,blagnac,France,Coiffure du monde,Autre,True,False,,,/boutiques-restaurants/coiffure-du-monde
Blagnac,blagnac,France,Claire's,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/claire-s
Blagnac,blagnac,France,Cigusto,Autre,True,False,,,/boutiques-restaurants/cigusto
Blagnac,blagnac,France,Celio,Mode,True,False,,,/boutiques-restaurants/celio
Blagnac,blagnac,France,Caroll,Mode,True,True,,,/boutiques-restaurants/caroll
Blagnac,blagnac,France,Du bruit dans la cuisine,Maison & Décoration,True,False,,,/boutiques-restaurants/du-bruit-dans-la-cuisine
Blagnac,blagnac,France,Donjon Bijoux,"Culture, Loisirs & Cadeaux",True,True,,,/boutiques-restaurants/donjon-bijoux
Blagnac,blagnac,France,Devred,Mode,True,False,,,/boutiques-restaurants/devred
Blagnac,blagnac,France,Darjeeling,Mode,True,True,,,/boutiques-restaurants/darjeeling
Blagnac,blagnac,France,E. Leclerc,Supermarchés & Alimentaire,True,False,,,/boutiques-restaurants/e-leclerc
Blagnac,blagnac,France,Etam Lingerie,Mode,True,True,,,/boutiques-restaurants/etam-lingerie
Blagnac,blagnac,France,Emotional,Mode,True,False,,,/boutiques-restaurants/emotional
Blagnac,blagnac,France,EdSylver,Autre,True,False,,,/boutiques-restaurants/edsylver
Blagnac,blagnac,France,Father & Sons,Mode,True,True,,,/boutiques-restaurants/father---sons
Blagnac,blagnac,France,Free,Services,True,True,,,/boutiques-restaurants/free
Blagnac,blagnac,France,Foot Locker,Mode,True,False,,,/boutiques-restaurants/foot-locker
Blagnac,blagnac,France,Grand Optical,Santé & Beauté,True,True,,,/boutiques-restaurants/grandoptical
Blagnac,blagnac,France,Générale d'Optique,Santé & Beauté,True,True,,,/boutiques-restaurants/general-doptique
Blagnac,blagnac,France,GEOX,Mode,True,True,,,/boutiques-restaurants/geox
Blagnac,blagnac,France,Hylton,Mode,True,False,,,/boutiques-restaurants/hylton
Blagnac,blagnac,France,H&M,Mode,True,False,,,/boutiques-restaurants/h-m
Blagnac,blagnac,France,Histoire d'Or,"Culture, Loisirs & Cadeaux",True,True,,,/boutiques-restaurants/histoire-d-or
Blagnac,blagnac,France,IZAC,Mode,True,True,,,/boutiques-restaurants/izac
Blagnac,blagnac,France,Ikks women,Mode,True,False,,,/boutiques-restaurants/ikks-women
Blagnac,blagnac,France,Intimissimi,Mode,True,False,,,/boutiques-restaurants/intimissimi
Blagnac,blagnac,France,IDKIDS,Mode,True,False,,,/boutiques-restaurants/idkids
Blagnac,blagnac,France,JACK & JONES,Mode,True,False,,,/boutiques-restaurants/jack---jones
Blagnac,blagnac,France,Jeff de Bruges,Autre,True,True,,,/boutiques-restaurants/jeff-de-bruges
Blagnac,blagnac,France,Julien d'Orcel,"Culture, Loisirs & Cadeaux",True,True,,,/boutiques-restaurants/julien-d-orcel
Blagnac,blagnac,France,Jules,Mode,True,False,,,/boutiques-restaurants/jules
Blagnac,blagnac,France,Jott,Mode,True,False,,,/boutiques-restaurants/jott
Blagnac,blagnac,France,Jimmy Fairly,Autre,True,False,,,/boutiques-restaurants/jimmy-fairly
Blagnac,blagnac,France,Kiosque La Croissanterie,Autre,True,False,,,/boutiques-restaurants/kiosque-la-croissanterie
Blagnac,blagnac,France,Kompo,Autre,True,False,,,/boutiques-restaurants/kompo
Blagnac,blagnac,France,Kusmi Tea,Restauration,True,True,,,/boutiques-restaurants/kusmi-tea
Blagnac,blagnac,France,KRYS,Santé & Beauté,True,True,,,/boutiques-restaurants/krys
Blagnac,blagnac,France,KIKO Milano,Santé & Beauté,True,False,,,/boutiques-restaurants/kiko
Blagnac,blagnac,France,LEGAMI,Autre,True,False,,,/boutiques-restaurants/legami
Blagnac,blagnac,France,La Croissanterie,Autre,True,False,,,/boutiques-restaurants/la-croissanterie
Blagnac,blagnac,France,Les Georgettes,"Culture, Loisirs & Cadeaux",True,True,,,/boutiques-restaurants/les-georgettes
Blagnac,blagnac,France,La Brigade,Autre,True,False,,,/boutiques-restaurants/la-brigade
Blagnac,blagnac,France,LEGO Store,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/lego-store
Blagnac,blagnac,France,Lunettes Pour Tous,Autre,True,False,,,/boutiques-restaurants/lunettes-pour-tous
Blagnac,blagnac,France,La Fée Maraboutée,Mode,True,False,,,/boutiques-restaurants/la-fee-maraboutee
Blagnac,blagnac,France,Le Petit Souk,Autre,True,False,,,/boutiques-restaurants/le-petit-souk
Blagnac,blagnac,France,Le Paradis du Fruit,Autre,True,False,,,/boutiques-restaurants/le-paradis-du-fruit
Blagnac,blagnac,France,Le Barbier,Autre,True,False,,,/boutiques-restaurants/le-barbier
Blagnac,blagnac,France,Le Bar à Ongles ...l'Onglerie,Autre,True,False,,,/boutiques-restaurants/le-bar-a-ongles-by-v
Blagnac,blagnac,France,La Casa de Las Carcasas,Mode,True,False,,,/boutiques-restaurants/la-casa-de-las-carcasas
Blagnac,blagnac,France,LUSH,Santé & Beauté,True,True,,,/boutiques-restaurants/lush
Blagnac,blagnac,France,Lovisa,Autre,True,True,,,/boutiques-restaurants/lovisa
Blagnac,blagnac,France,Lise Charmel,Mode,True,False,,,/boutiques-restaurants/lise-charmel
Blagnac,blagnac,France,Levi's Store,Mode,True,False,,,/boutiques-restaurants/levi-s-store
Blagnac,blagnac,France,Le Temps des Cerises,Mode,True,False,,,/boutiques-restaurants/le-temps-des-cerises
Blagnac,blagnac,France,Leclerc voyages,Services,True,False,,,/boutiques-restaurants/leclerc-voyages
Blagnac,blagnac,France,Leclerc presse,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/leclerc-presse
Blagnac,blagnac,France,Leclerc Parapharmacie,Santé & Beauté,True,False,,,/boutiques-restaurants/leclerc-parapharmacie
Blagnac,blagnac,France,Leclerc Espace Culturel,Santé & Beauté,True,False,,,/boutiques-restaurants/leclerc-espace-culturel
Blagnac,blagnac,France,Lacoste,Mode,True,False,,,/boutiques-restaurants/lacoste
Blagnac,blagnac,France,La boutique du coiffeur,Santé & Beauté,True,True,,,/boutiques-restaurants/la-boutique-du-coiffeur
Blagnac,blagnac,France,Musardise,Autre,True,False,,,/boutiques-restaurants/musardise
Blagnac,blagnac,France,Miramira,Autre,True,False,,,/boutiques-restaurants/miramira
Blagnac,blagnac,France,MAC Cosmetics,Santé & Beauté,True,False,,,/boutiques-restaurants/mac-cosmetics
Blagnac,blagnac,France,Mangos,Mode,True,False,,,/boutiques-restaurants/mangos-2
Blagnac,blagnac,France,Montres Services,"Culture, Loisirs & Cadeaux",True,True,,,/boutiques-restaurants/montres-services
Blagnac,blagnac,France,Montres & Co,"Culture, Loisirs & Cadeaux",True,True,,,/boutiques-restaurants/montresandco
Blagnac,blagnac,France,Mister Minit,"Culture, Loisirs & Cadeaux",True,True,,,/boutiques-restaurants/mister-minit
Blagnac,blagnac,France,Micromania,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/micromania
Blagnac,blagnac,France,Maty,Autre,True,False,,,/boutiques-restaurants/maty
Blagnac,blagnac,France,Mango,Mode,True,False,,,/boutiques-restaurants/mango
Blagnac,blagnac,France,Maisons du Monde,Restauration,True,False,,,/boutiques-restaurants/maisons-du-monde
Blagnac,blagnac,France,Maison 123,Mode,True,False,,,/boutiques-restaurants/maison-123
Blagnac,blagnac,France,Narh,Mode,True,False,,,/boutiques-restaurants/narh
Blagnac,blagnac,France,NYX Professional Makeup,Santé & Beauté,True,False,,,/boutiques-restaurants/nyx
Blagnac,blagnac,France,Noix d'Arec,Mode,True,False,,,/boutiques-restaurants/noix-darec
Blagnac,blagnac,France,Nulle part,Mode,True,True,,,/boutiques-restaurants/nulle-part
Blagnac,blagnac,France,Nocibé,Autre,True,False,,,/boutiques-restaurants/nocibe
Blagnac,blagnac,France,Nature & découvertes,Santé & Beauté,True,False,,,/boutiques-restaurants/nature-decouvertes
Blagnac,blagnac,France,O'Tacos,Autre,True,False,,,/boutiques-restaurants/o-tacos
Blagnac,blagnac,France,ONLY,Mode,True,False,,,/boutiques-restaurants/only
Blagnac,blagnac,France,Orange,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/orange
Blagnac,blagnac,France,Pandora,"Culture, Loisirs & Cadeaux",True,False,,,/pandora
Blagnac,blagnac,France,Pokawa,Autre,True,True,,,/boutiques-restaurants/pokawa
Blagnac,blagnac,France,Pharmacie,Santé & Beauté,True,False,,,/boutiques-restaurants/pharmacie
Blagnac,blagnac,France,Project X Paris,Mode,True,False,,,/boutiques-restaurants/project-x-paris
Blagnac,blagnac,France,Palais des Thés,Autre,True,False,,,/boutiques-restaurants/palais-des-thes
Blagnac,blagnac,France,Pylones,Autre,True,False,,,/boutiques-restaurants/pylones
Blagnac,blagnac,France,Pull & bear,Mode,True,False,,,/boutiques-restaurants/pull-bear
Blagnac,blagnac,France,Promod,Mode,True,False,,,/boutiques-restaurants/promod
Blagnac,blagnac,France,Parfois,Mode,True,False,,,/boutiques-restaurants/parfois
Blagnac,blagnac,France,Rituals,Autre,True,False,,,/boutiques-restaurants/rituals
Blagnac,blagnac,France,Swarovski,Mode,True,True,,,/boutiques-restaurants/swarovski
Blagnac,blagnac,France,SUD EXPRESS,Mode,True,False,,,/boutiques-restaurants/sud-express
Blagnac,blagnac,France,Starbucks Coffee,Restauration,True,False,,,/boutiques-restaurants/starbucks-coffee
Blagnac,blagnac,France,Stradivarius,Mode,True,False,,,/boutiques-restaurants/stradivarius
Blagnac,blagnac,France,Snipes,Mode,True,False,,,/boutiques-restaurants/snipes
Blagnac,blagnac,France,SFR,Services,True,True,,,/boutiques-restaurants/sfr
Blagnac,blagnac,France,Sergent Major,Mode,True,False,,,/boutiques-restaurants/sergent-major
Blagnac,blagnac,France,Serge Blanco,Mode,True,False,,,/boutiques-restaurants/serge-blanco
Blagnac,blagnac,France,Sephora,Santé & Beauté,True,False,,,/boutiques-restaurants/sephora
Blagnac,blagnac,France,Trésor,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/tresor
Blagnac,blagnac,France,Tokami,Autre,True,False,,,/boutiques-restaurants/tokami
Blagnac,blagnac,France,Tezenis,Mode,True,False,,,/boutiques-restaurants/tezenis
Blagnac,blagnac,France,Texto,Autre,True,False,,,/boutiques-restaurants/texto
Blagnac,blagnac,France,Undiz,Mode,True,False,,,/boutiques-restaurants/undiz
Blagnac,blagnac,France,Victoria's Secret,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/victoria-secret
Blagnac,blagnac,France,Wingstop,Autre,True,False,,,/boutiques-restaurants/wingstop
Blagnac,blagnac,France,Wizzle,Autre,True,False,,,/boutiques-restaurants/wizzle
Blagnac,blagnac,France,Waffle Factory,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/waffle-factory
Blagnac,blagnac,France,Wok To Walk,Restauration,True,False,,,/boutiques-restaurants/wok-to-walk
Blagnac,blagnac,France,Yogurt Factory,"Culture, Loisirs & Cadeaux",True,True,,,/boutiques-restaurants/yogurt-factory
Blagnac,blagnac,France,Yves Rocher,Santé & Beauté,True,True,,,/boutiques-restaurants/yves-rocher
Blagnac,blagnac,France,ZARA,Mode,True,False,,,/boutiques-restaurants/zara
O'Parinor,o-parinor,France,5àsec,Autre,True,True,,,/boutiques-restaurants/5asec
O'Parinor,o-parinor,France,Atelier Gabriella,Autre,True,False,,,/boutiques-restaurants/Atelier Gabriella
O'Parinor,o-parinor,France,Atol Les Opticiens,Santé & Beauté,True,True,,,/boutiques-restaurants/atol-les-opticiens
O'Parinor,o-parinor,France,Atacadao,Autre,True,False,,,/boutiques-restaurants/atacadao
O'Parinor,o-parinor,France,ATB,Mode,True,False,,,/boutiques-restaurants/atb
O'Parinor,o-parinor,France,Armand Thiery Homme,Mode,True,False,,,/boutiques-restaurants/armand-thiery-homme
O'Parinor,o-parinor,France,Album,Autre,True,False,,,/boutiques-restaurants/album
O'Parinor,o-parinor,France,Alain Afflelou,Santé & Beauté,True,True,,,/boutiques-restaurants/alain-afflelou
O'Parinor,o-parinor,France,Adopt,Santé & Beauté,True,False,,,/boutiques-restaurants/adopt
O'Parinor,o-parinor,France,ACTION,Autre,True,False,,,/boutiques-restaurants/action
O'Parinor,o-parinor,France,BSL,Mode,True,False,,,/boutiques-restaurants/BSL
O'Parinor,o-parinor,France,Biotech USA,Santé & Beauté,True,False,,,/boutiques-restaurants/biotech-usa
O'Parinor,o-parinor,France,Brioche Dorée,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/brioche-doree
O'Parinor,o-parinor,France,BabooTéa,Restauration,True,True,,,/boutiques-restaurants/babootea
O'Parinor,o-parinor,France,Beautélicious,Autre,True,False,,,/boutiques-restaurants/beautélicious
O'Parinor,o-parinor,France,Brendy's,Restauration,True,True,,,/boutiques-restaurants/bendy's
O'Parinor,o-parinor,France,Burger King,Restauration,True,True,,,/boutiques-restaurants/burger-king
O'Parinor,o-parinor,France,Big M,Autre,True,False,,,/boutiques-restaurants/big-m
O'Parinor,o-parinor,France,BAZE,Autre,True,True,,,/boutiques-restaurants/baze
O'Parinor,o-parinor,France,Bouygues Telecom,Services,True,False,,,/boutiques-restaurants/bouygues-telecom
O'Parinor,o-parinor,France,Body Minute,Santé & Beauté,True,True,,,/boutiques-restaurants/body-minute
O'Parinor,o-parinor,France,Bleu Libellule,Santé & Beauté,True,False,,,/boutiques-restaurants/bleu-libellule
O'Parinor,o-parinor,France,Bershka,Mode,True,False,,,/boutiques-restaurants/bershka
O'Parinor,o-parinor,France,Bel Chou's,Mode,True,False,,,/boutiques-restaurants/bel-chou-s
O'Parinor,o-parinor,France,Beauty Phone,Santé & Beauté,True,False,,,/boutiques-restaurants/beauty-phone
O'Parinor,o-parinor,France,Celio,Mode,True,False,,,/boutiques-restaurants/celio
O'Parinor,o-parinor,France,Cinéma UGC,Divertissement,True,True,,,/boutiques-restaurants/cinema-ugc
O'Parinor,o-parinor,France,Crêpe Touch,Autre,True,False,,,/boutiques-restaurants/Crêpe Touch
O'Parinor,o-parinor,France,CHK,Mode,False,False,,,/boutiques-restaurants/chk
O'Parinor,o-parinor,France,C&A Niveaux 1,Mode,True,False,,,/boutiques-restaurants/ca-niveau-1
O'Parinor,o-parinor,France,C&A Niveaux 0,Mode,True,False,,,/boutiques-restaurants/ca-niveau-0
O'Parinor,o-parinor,France,Chicken Spot,Mode,True,False,,,/boutiques-restaurants/chicken-spot
O'Parinor,o-parinor,France,Courir,Mode,True,True,,,/boutiques-restaurants/courir
O'Parinor,o-parinor,France,Chaussea,Mode,True,True,,,/boutiques-restaurants/chaussea
O'Parinor,o-parinor,France,Cezam,Autre,True,False,,,/boutiques-restaurants/cezam
O'Parinor,o-parinor,France,Clippers,Autre,True,False,,,/boutiques-restaurants/clippers
O'Parinor,o-parinor,France,Claire's,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/claire-s
O'Parinor,o-parinor,France,Christine Laure,Mode,True,False,,,/boutiques-restaurants/christine-laure
O'Parinor,o-parinor,France,Centre Medical O'Parinor,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/centre-medical-o-parinor
O'Parinor,o-parinor,France,Carrefour voyages,Services,True,False,,,/boutiques-restaurants/carrefour-voyages
O'Parinor,o-parinor,France,Dream Games,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/dream-games
O'Parinor,o-parinor,France,Délices D'Asie,Autre,True,False,,,/boutiques-restaurants/delices-d-asie
O'Parinor,o-parinor,France,Décathlon,Autre,True,False,,,/boutiques-restaurants/decathlon
O'Parinor,o-parinor,France,Del Arte,Autre,True,True,,,/boutiques-restaurants/del-arte
O'Parinor,o-parinor,France,Decimas,Mode,True,False,,,/boutiques-restaurants/decimas
O'Parinor,o-parinor,France,Darty,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/darty
O'Parinor,o-parinor,France,Exepxion,Autre,True,False,,,/boutiques-restaurants/exepxion
O'Parinor,o-parinor,France,E Clope store,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/e-clope-store
O'Parinor,o-parinor,France,Foot korner sneakers,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/foot-korner-sneakers
O'Parinor,o-parinor,France,Foot korner,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/foot-korner
O'Parinor,o-parinor,France,Francuir (haut),Mode,True,False,,,/boutiques-restaurants/francuir-haut
O'Parinor,o-parinor,France,Francuir (bas),Mode,True,False,,,/boutiques-restaurants/francuir-bas
O'Parinor,o-parinor,France,Flunch,Restauration,True,False,,,/boutiques-restaurants/flunch
O'Parinor,o-parinor,France,FREE,Services,True,True,,,/boutiques-restaurants/free
O'Parinor,o-parinor,France,Franck Provost,Santé & Beauté,True,False,,,/boutiques-restaurants/franck-provost
O'Parinor,o-parinor,France,Foot Locker,Mode,True,False,,,/boutiques-restaurants/foot-locker
O'Parinor,o-parinor,France,Fnac Service/Billeterie,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/fnac-service-billeterie
O'Parinor,o-parinor,France,Fnac,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/fnac
O'Parinor,o-parinor,France,Feu Vert,Autre,True,True,,,/boutiques-restaurants/feu-vert
O'Parinor,o-parinor,France,Générale d'Optique,Santé & Beauté,True,True,,,/boutiques-restaurants/generale-d-optique
O'Parinor,o-parinor,France,Grand Optical,Santé & Beauté,True,True,,,/boutiques-restaurants/grand-optical
O'Parinor,o-parinor,France,Griff Mark,Autre,True,False,,,/boutiques-restaurants/Griff Mark
O'Parinor,o-parinor,France,G-Star Raw,Mode,True,False,,,/boutiques-restaurants/g-star-raw
O'Parinor,o-parinor,France,Helvetica,Mode,True,False,,,/boutiques-restaurants/helvetica
O'Parinor,o-parinor,France,HISTOIRE D'OR Boutique haut,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/histoire-d-or-boutique-haut
O'Parinor,o-parinor,France,Histoire d’Or,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/histoire-d-or
O'Parinor,o-parinor,France,Hoc Job,Autre,True,False,,,/boutiques-restaurants/hoc job
O'Parinor,o-parinor,France,Häagen-Dazs Café,Autre,True,False,,,/boutiques-restaurants/haagen-dazs-cafe
O'Parinor,o-parinor,France,Hollyghost,Mode,True,False,,,/boutiques-restaurants/hollyghost
O'Parinor,o-parinor,France,H&M,Mode,True,False,,,/boutiques-restaurants/hm
O'Parinor,o-parinor,France,IZAC,Mode,True,True,,,/boutiques-restaurants/izac
O'Parinor,o-parinor,France,Intersport,Mode,True,False,,,/boutiques-restaurants/intersport
O'Parinor,o-parinor,France,INVITI,Mode,True,False,,,/boutiques-restaurants/inviti
O'Parinor,o-parinor,France,Imo Lavage,Autre,True,False,,,/boutiques-restaurants/imo-lavage
O'Parinor,o-parinor,France,JD Sport,Mode,True,False,,,/boutiques-restaurants/jd-sports
O'Parinor,o-parinor,France,Jules,Mode,True,False,,,/boutiques-restaurants/jules
O'Parinor,o-parinor,France,Jeff de Bruges,Autre,True,True,,,/boutiques-restaurants/jeff-de-bruges
